rho,mu_p,char_height_px,font_name,text,phase_x,phase_y,noise_repeat,qe_total,aperture_width_px,mtf_nyquist,aperture_f50_cpp,ocr_text,cer,char_acc,preview_relpath
0.8,23,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.68,14.310835,0.701998,0.674571,,1.0,0.0,point_previews/task000050_mu000023_rho080_n0.png
0.8,23,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.68,14.310835,0.701998,0.674571,CBAGAWPDEYXTRNZLUSESHSUSTSKEYMGZ,0.393939,0.606061,point_previews/task000050_mu000023_rho080_n1.png
0.9,23,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.765,15.178933,0.668877,0.635992,,1.0,0.0,point_previews/task000050_mu000023_rho090_n0.png
0.9,23,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.765,15.178933,0.668877,0.635992,CBAGNPD6YXTGRNZLZ9E3HSUBTSKEVMGZ,0.30303,0.69697,point_previews/task000050_mu000023_rho090_n1.png
1.0,23,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.85,16.0,0.63662,0.603355,CBAGWPGSYXTGRNZLASESHSUB7SKAVMG2,0.333333,0.666667,point_previews/task000050_mu000023_rho100_n0.png
1.0,23,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.85,16.0,0.63662,0.603355,LBAGJWPDEYXTGRNZLAPESHSUSTSKFYMG2,0.333333,0.666667,point_previews/task000050_mu000023_rho100_n1.png
0.1,32,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0,point_previews/task000051_mu000032_rho010_n0.png
0.1,32,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.085,5.059644,0.959381,1.907975,ESSTNPTLSTFMAE9BESEYSUAGS,0.878788,0.121212,point_previews/task000051_mu000032_rho010_n1.png
0.2,32,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.17,7.155418,0.919759,1.349142,CBAGSPEAYXTCRNZES9ESHSUBSYRG2,0.484848,0.515152,point_previews/task000051_mu000032_rho020_n0.png
0.2,32,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.17,7.155418,0.919759,1.349142,CBAGRYSDSTETURNALARESHEBBTSREMME,0.636364,0.363636,point_previews/task000051_mu000032_rho020_n1.png
0.3,32,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.255,8.763561,0.881116,1.10157,CBAGUWPREYRTURNZE498SHBUSTSKEVMQ2,0.393939,0.606061,point_previews/task000051_mu000032_rho030_n0.png
0.3,32,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.255,8.763561,0.881116,1.10157,CBAGAYPDAYXTERNZLATESHSUSTSKEMMEZ,0.424242,0.575758,point_previews/task000051_mu000032_rho030_n1.png
0.4,32,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.34,10.119289,0.843436,0.953987,CBAGWPDSYRTGRNZLGPSSHSUB7SKEYMGZ,0.424242,0.575758,point_previews/task000051_mu000032_rho040_n0.png
0.4,32,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.34,10.119289,0.843436,0.953987,CBAGJWPDSYXTURNZEA9S3HSUBTSKEVMG2,0.30303,0.69697,point_previews/task000051_mu000032_rho040_n1.png
0.5,32,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.425,11.313708,0.8067,0.853272,,1.0,0.0,point_previews/task000051_mu000032_rho050_n0.png
0.5,32,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.425,11.313708,0.8067,0.853272,,1.0,0.0,point_previews/task000051_mu000032_rho050_n1.png
0.6,32,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.51,12.393547,0.770893,0.778927,,1.0,0.0,point_previews/task000051_mu000032_rho060_n0.png
0.6,32,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.51,12.393547,0.770893,0.778927,CBAGSWPDAYXTRNZEAGESHSUBTSKEVMR2,0.363636,0.636364,point_previews/task000051_mu000032_rho060_n1.png
0.7,32,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.595,13.38656,0.735998,0.721147,CBAGSWPDAYXTGRNZLAESHSUBTSKFYMG2,0.333333,0.666667,point_previews/task000051_mu000032_rho070_n0.png
0.7,32,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.595,13.38656,0.735998,0.721147,CBAGJWPD6YXTARNZLSPESHSUBTSKFYMG2,0.272727,0.727273,point_previews/task000051_mu000032_rho070_n1.png
0.8,32,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.68,14.310835,0.701998,0.674571,CBAGJWPDAYXTURNZLASESHSUBTSKFYMGZ,0.333333,0.666667,point_previews/task000051_mu000032_rho080_n0.png
0.8,32,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.68,14.310835,0.701998,0.674571,CBAGSWPDSYXTURNZL4PE3HSUBTSKFVMG2,0.242424,0.757576,point_previews/task000051_mu000032_rho080_n1.png
0.9,32,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.765,15.178933,0.668877,0.635992,CBAGJWPD6YXT0RNZL4PESHSUBTSKFYMG2,0.212121,0.787879,point_previews/task000051_mu000032_rho090_n0.png
0.9,32,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.765,15.178933,0.668877,0.635992,CBAGSWPDSYXTRNZLGPESHSUBTSKFYMA2,0.333333,0.666667,point_previews/task000051_mu000032_rho090_n1.png
1.0,32,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.85,16.0,0.63662,0.603355,CBAGJWPD6YXTRNZLASESHSUB7SKFYMG2,0.242424,0.757576,point_previews/task000051_mu000032_rho100_n0.png
1.0,32,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.85,16.0,0.63662,0.603355,CBAGJWPDSYXTRNZLAPESHSUBTSKFVMQZ,0.272727,0.727273,point_previews/task000051_mu000032_rho100_n1.png
0.1,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.085,5.059644,0.959381,1.907975,SESPEYNTRNPLATESESURSKEYMGS,0.666667,0.333333,point_previews/task000052_mu000045_rho010_n0.png
0.1,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.085,5.059644,0.959381,1.907975,DRARARESPRTRNZCRSRLSTSKP,0.787879,0.212121,point_previews/task000052_mu000045_rho010_n1.png
0.2,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.17,7.155418,0.919759,1.349142,CBAGSWEDSYXTURNZLAFESHSURTSKPUNGZ,0.454545,0.545455,point_previews/task000052_mu000045_rho020_n0.png
0.2,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.17,7.155418,0.919759,1.349142,CRAGSWPBGFRFGRNZLAPESHSUBTSKEVMER2,0.515152,0.484848,point_previews/task000052_mu000045_rho020_n1.png
0.3,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.255,8.763561,0.881116,1.10157,,1.0,0.0,point_previews/task000052_mu000045_rho030_n0.png
0.3,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.255,8.763561,0.881116,1.10157,,1.0,0.0,point_previews/task000052_mu000045_rho030_n1.png
0.4,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.34,10.119289,0.843436,0.953987,,1.0,0.0,point_previews/task000052_mu000045_rho040_n0.png
0.4,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.34,10.119289,0.843436,0.953987,,1.0,0.0,point_previews/task000052_mu000045_rho040_n1.png
0.5,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.425,11.313708,0.8067,0.853272,CBAGJWPD6YXTURNZLAPE3HSUBTSKFYMGZ,0.272727,0.727273,point_previews/task000052_mu000045_rho050_n0.png
0.5,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.425,11.313708,0.8067,0.853272,CBAGJWPD6YXTRNZLATESHSUS7SKFYMG2,0.242424,0.757576,point_previews/task000052_mu000045_rho050_n1.png
0.6,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.51,12.393547,0.770893,0.778927,CBAGJWPD6YXTQRNZLG9ESHSU87SKFVMG2,0.151515,0.848485,point_previews/task000052_mu000045_rho060_n0.png
0.6,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.51,12.393547,0.770893,0.778927,CBAGJWPD6YXTARNZL49ESHSUBTSKFYMG2,0.212121,0.787879,point_previews/task000052_mu000045_rho060_n1.png
0.7,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.595,13.38656,0.735998,0.721147,CBAGJWPD6YXTURNZLAPESHSUSTSKFYMG2,0.272727,0.727273,point_previews/task000052_mu000045_rho070_n0.png
0.7,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.595,13.38656,0.735998,0.721147,CBAGJWPDSYXTRNZL49ESHSUSTSKFYMG2,0.242424,0.757576,point_previews/task000052_mu000045_rho070_n1.png
0.8,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.68,14.310835,0.701998,0.674571,CBAGJWPDEYXTERNZL49ESHSUSTSKFYMG2,0.242424,0.757576,point_previews/task000052_mu000045_rho080_n0.png
0.8,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.68,14.310835,0.701998,0.674571,CBAGJWPD6YXTURNZL49E3HSUBTSKFVMG2,0.151515,0.848485,point_previews/task000052_mu000045_rho080_n1.png
0.9,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.765,15.178933,0.668877,0.635992,CBAGJWPD6YXTRNZLAPESHSUBTSKFYMGZ,0.30303,0.69697,point_previews/task000052_mu000045_rho090_n0.png
0.9,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.765,15.178933,0.668877,0.635992,CBAGJWPD6YXTURNZLASESHSUBTSKFVMG2,0.242424,0.757576,point_previews/task000052_mu000045_rho090_n1.png
1.0,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.85,16.0,0.63662,0.603355,CBAGJWPD6YXTRNZLA9E3HSUB7SKFYMG2,0.181818,0.818182,point_previews/task000052_mu000045_rho100_n0.png
1.0,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.85,16.0,0.63662,0.603355,CBAGJWPD6YXTRNZL49ESHSUBTSKFYMG2,0.212121,0.787879,point_previews/task000052_mu000045_rho100_n1.png
0.1,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.085,5.059644,0.959381,1.907975,CBAGPURDSTRTHRNZLAVESHSUSTSNEVMD2,0.484848,0.515152,point_previews/task000053_mu000064_rho010_n0.png
0.1,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.085,5.059644,0.959381,1.907975,CBAGPWEDSERTURNZEAGESHSUSTSHR,0.575758,0.424242,point_previews/task000053_mu000064_rho010_n1.png
0.2,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.17,7.155418,0.919759,1.349142,CBAGWPEDSYXTURNZL4PESHSUSTSKEVNG2,0.363636,0.636364,point_previews/task000053_mu000064_rho020_n0.png
0.2,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.17,7.155418,0.919759,1.349142,CBAGJWEDSYXTERNZEAPETHSUBTSKEYMGZ,0.424242,0.575758,point_previews/task000053_mu000064_rho020_n1.png
0.3,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.255,8.763561,0.881116,1.10157,CBAGJWPDSYXTERNZEAPESHSUBTSKFYNG2,0.363636,0.636364,point_previews/task000053_mu000064_rho030_n0.png
0.3,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.255,8.763561,0.881116,1.10157,,1.0,0.0,point_previews/task000053_mu000064_rho030_n1.png
0.4,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.34,10.119289,0.843436,0.953987,CBAGJWPDEYXTERNZLASESHSUBTSKFYMG2,0.30303,0.69697,point_previews/task000053_mu000064_rho040_n0.png
0.4,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.34,10.119289,0.843436,0.953987,CBAGJWPBSYXTGRNZLAESHSUBTSKFYMG2,0.333333,0.666667,point_previews/task000053_mu000064_rho040_n1.png
0.5,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.425,11.313708,0.8067,0.853272,CBAGJWPDS6YXTERNZL49E3HSUB8TSKFYMG2,0.212121,0.787879,point_previews/task000053_mu000064_rho050_n0.png
0.5,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.425,11.313708,0.8067,0.853272,CBAGJWPD6YXTRNZLAPE3HSUBTSKFYMQ2,0.212121,0.787879,point_previews/task000053_mu000064_rho050_n1.png
0.6,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.51,12.393547,0.770893,0.778927,CBAGJWPD6YXTRNZL49E3HSUBTSKFYMQ2,0.151515,0.848485,point_previews/task000053_mu000064_rho060_n0.png
0.6,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.51,12.393547,0.770893,0.778927,CBAGJWPD6YXT0RNZL49ESHSUBSTSKFVMG2,0.181818,0.818182,point_previews/task000053_mu000064_rho060_n1.png
0.7,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.595,13.38656,0.735998,0.721147,CBAGJWPD6YXTURNZLG9ESHSUSTSKFYMG2,0.242424,0.757576,point_previews/task000053_mu000064_rho070_n0.png
0.7,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.595,13.38656,0.735998,0.721147,CBAGJWPD6YXTRNZLAVESHSUBTSKEVMG2,0.272727,0.727273,point_previews/task000053_mu000064_rho070_n1.png
0.8,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.68,14.310835,0.701998,0.674571,CBAGJWPDEYXTERNZL49ESHSUBT5SKEYMG2,0.272727,0.727273,point_previews/task000053_mu000064_rho080_n0.png
0.8,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.68,14.310835,0.701998,0.674571,CBAGJWPD6YXTGRNZL49E3HSU875KFVMG2,0.060606,0.939394,point_previews/task000053_mu000064_rho080_n1.png
0.9,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.765,15.178933,0.668877,0.635992,CBAGJWPD6YXTURNZL49ESHSUBTSKFYMG2,0.212121,0.787879,point_previews/task000053_mu000064_rho090_n0.png
0.9,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.765,15.178933,0.668877,0.635992,CBAGJWPD6YXTRNZL49ESHSUB7SKFYMG2,0.181818,0.818182,point_previews/task000053_mu000064_rho090_n1.png
1.0,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,0,0.85,16.0,0.63662,0.603355,CBAGJWPD6YXTRNZLAPESHSUBTSKFVMQ2,0.212121,0.787879,point_previews/task000053_mu000064_rho100_n0.png
1.0,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,0,1,0.85,16.0,0.63662,0.603355,CBAGJWPD6YXT0RNZL49E3HSUBTSKFYMG2,0.151515,0.848485,point_previews/task000053_mu000064_rho100_n1.png
0.1,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,0,0.085,5.059644,0.959381,1.907975,BAMTEPNS,0.848485,0.151515,point_previews/task000054_mu000004_rho010_n0.png
0.1,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,1,0.085,5.059644,0.959381,1.907975,TARSGMEEM,0.878788,0.121212,point_previews/task000054_mu000004_rho010_n1.png
0.2,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,0,0.17,7.155418,0.919759,1.349142,RALRMERARGESESVER,0.848485,0.151515,point_previews/task000054_mu000004_rho020_n0.png
0.2,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,1,0.17,7.155418,0.919759,1.349142,SREETREAMSEEDEASATSS,0.878788,0.121212,point_previews/task000054_mu000004_rho020_n1.png
0.3,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,0,0.255,8.763561,0.881116,1.10157,XATRUERDNPEUECRL,0.878788,0.121212,point_previews/task000054_mu000004_rho030_n0.png
0.3,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,1,0.255,8.763561,0.881116,1.10157,RESAERSNAE,0.909091,0.090909,point_previews/task000054_mu000004_rho030_n1.png
0.4,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,0,0.34,10.119289,0.843436,0.953987,FRPATNERBPMGREBALNS,0.878788,0.121212,point_previews/task000054_mu000004_rho040_n0.png
0.4,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,1,0.34,10.119289,0.843436,0.953987,PRSEF,0.878788,0.121212,point_previews/task000054_mu000004_rho040_n1.png
0.5,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,0,0.425,11.313708,0.8067,0.853272,PSPSERACLEEST,0.848485,0.151515,point_previews/task000054_mu000004_rho050_n0.png
0.5,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,1,0.425,11.313708,0.8067,0.853272,STEAYPSSS7T,0.909091,0.090909,point_previews/task000054_mu000004_rho050_n1.png
0.6,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,0,0.51,12.393547,0.770893,0.778927,RRCCNSP,0.939394,0.060606,point_previews/task000054_mu000004_rho060_n0.png
0.6,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,1,0.51,12.393547,0.770893,0.778927,UE,0.969697,0.030303,point_previews/task000054_mu000004_rho060_n1.png
0.7,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,0,0.595,13.38656,0.735998,0.721147,BAMNNTFR,0.878788,0.121212,point_previews/task000054_mu000004_rho070_n0.png
0.7,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,1,0.595,13.38656,0.735998,0.721147,,1.0,0.0,point_previews/task000054_mu000004_rho070_n1.png
0.8,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,0,0.68,14.310835,0.701998,0.674571,RUVCEBETSRRRFRUP,0.878788,0.121212,point_previews/task000054_mu000004_rho080_n0.png
0.8,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,1,0.68,14.310835,0.701998,0.674571,MRCSVTERECACGESEETERE,0.878788,0.121212,point_previews/task000054_mu000004_rho080_n1.png
0.9,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,0,0.765,15.178933,0.668877,0.635992,ESASGZCPSEETCGER,0.878788,0.121212,point_previews/task000054_mu000004_rho090_n0.png
0.9,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,1,0.765,15.178933,0.668877,0.635992,SABACCBEDGRTCRRERESRT,0.818182,0.181818,point_previews/task000054_mu000004_rho090_n1.png
1.0,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,0,0.85,16.0,0.63662,0.603355,SCRSDHANSHUS,0.878788,0.121212,point_previews/task000054_mu000004_rho100_n0.png
1.0,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,1,0.85,16.0,0.63662,0.603355,CESELEMNESSGHSURTSKEDN,0.818182,0.181818,point_previews/task000054_mu000004_rho100_n1.png
0.1,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0,point_previews/task000055_mu000006_rho010_n0.png
0.1,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,1,0.085,5.059644,0.959381,1.907975,PULSUARBTSARLMDRCRENRUMP,0.909091,0.090909,point_previews/task000055_mu000006_rho010_n1.png
0.2,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,0,0.17,7.155418,0.919759,1.349142,PMDRSME,0.878788,0.121212,point_previews/task000055_mu000006_rho020_n0.png
0.2,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,1,0.17,7.155418,0.919759,1.349142,CMPRNSYSS,0.848485,0.151515,point_previews/task000055_mu000006_rho020_n1.png
0.3,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,0,0.255,8.763561,0.881116,1.10157,ESAESLPRREREMCRNBRL,0.878788,0.121212,point_previews/task000055_mu000006_rho030_n0.png
0.3,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,1,0.255,8.763561,0.881116,1.10157,,1.0,0.0,point_previews/task000055_mu000006_rho030_n1.png
0.4,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,0,0.34,10.119289,0.843436,0.953987,LURMLSCAEMESSSWNSASEE,0.909091,0.090909,point_previews/task000055_mu000006_rho040_n0.png
0.4,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,1,0.34,10.119289,0.843436,0.953987,BBRSPSSEDSMLSPRSE,0.878788,0.121212,point_previews/task000055_mu000006_rho040_n1.png
0.5,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,0,0.425,11.313708,0.8067,0.853272,SSAMBLASMSNELCSREMAS,0.848485,0.151515,point_previews/task000055_mu000006_rho050_n0.png
0.5,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,1,0.425,11.313708,0.8067,0.853272,PHSEAGTPESEATSPENNNPRSPRUMATL,0.909091,0.090909,point_previews/task000055_mu000006_rho050_n1.png
0.6,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,0,0.51,12.393547,0.770893,0.778927,RGAETRG,0.909091,0.090909,point_previews/task000055_mu000006_rho060_n0.png
0.6,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,1,0.51,12.393547,0.770893,0.778927,BALYNRLYFARERMANVAMLEYLYRPR,0.878788,0.121212,point_previews/task000055_mu000006_rho060_n1.png
0.7,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,0,0.595,13.38656,0.735998,0.721147,LRAGTESBETRTCRHEAANSSP,0.848485,0.151515,point_previews/task000055_mu000006_rho070_n0.png
0.7,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,1,0.595,13.38656,0.735998,0.721147,CRRRSPRTHANAEESHSMETRVNRE,0.757576,0.242424,point_previews/task000055_mu000006_rho070_n1.png
0.8,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,0,0.68,14.310835,0.701998,0.674571,CRAGTTGEARSBRNSUSAUSRENE,0.787879,0.212121,point_previews/task000055_mu000006_rho080_n0.png
0.8,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,3,1,0.68,14.310835,0.701998,0.674571,,1.0,0.0,point_previews/task000055_mu000006_rho080_n1.png
